6.31,0,0,0,576
5.82,0,0,0,10321
5.39,0,0,0,20329
5,0,0,0,30339
4.66,0,0,0,40290
4.35,0,0,0,50405
4.07,0,0,0,60415
3.81,0,0,0,70400
3.58,0,0,0,80385
3.39,0,0,0,90363
3.21,0,0,0,100349
3.03,0,0,0,110401
2.89,0,0,0,120312
2.76,0,0,0,130310
2.62,0,0,0,140319
2.54,0,0,0,150308
2.44,0,0,0,160315
2.35,0,0,0,170328
2.26,0,0,0,180309
2.18,0,0,0,190297
2.13,0,0,0,200302
2.07,0,0,0,210320
2.04,0,0,0,220310
1.99,0,0,0,230365
1.96,0,0,0,240319
1.93,0,0,0,250381
1.9,0,0,0,260369
1.86,0,0,0,270384
1.83,0,0,0,280376
1.82,0,0,0,290410
1.8,0,0,0,300373
1.78,0,0,0,310281
1.77,0,0,0,320361
1.76,0,0,0,330405
1.74,0,0,0,340285
1.72,0,0,0,350334
1.73,0,0,0,360334
1.72,0,0,0,370285
1.72,0,0,0,380279
1.72,0,0,0,390312
1.72,0,0,0,400347
1.72,0,0,0,410335
1.72,0,0,0,420322
1.72,0,0,0,430352
1.72,0,0,0,440320
1.72,0,0,0,450303
1.74,0,0,0,460347
1.73,0,0,0,470344
1.75,0,0,0,480363
1.74,0,0,0,490314
1.76,0,0,0,500363
1.77,0,0,0,510387
1.77,0,0,0,520329
1.77,0,0,0,530373
1.78,0,0,0,540350
1.79,0,0,0,550375
1.8,0,0,0,560292
1.81,0,0,0,570340
1.81,0,0,0,580338
1.82,0,0,0,590309
1.83,0,0,0,600335
1.83,0,0,0,610344
1.85,0,0,0,620283
1.85,0,0,0,630342
1.86,0,0,0,640287
1.88,0,0,0,650331
1.89,0,0,0,660289
1.9,0,0,0,670335
1.91,0,0,0,680343
1.92,0,0,0,690292
1.93,0,0,0,700349
1.93,0,0,0,710334
1.94,0,0,0,720364
1.94,0,0,0,730398
1.95,0,0,0,740297
1.96,0,0,0,750382
1.97,0,0,0,760391
1.97,0,0,0,770391
1.98,0,0,0,780376
1.99,0,0,0,790257
2,0,0,0,800306
2.01,0,0,0,810289
2.02,0,0,0,820341
2.02,0,0,0,830352
2.03,0,0,0,840278
2.03,0,0,0,850319
2.04,0,0,0,860311
2.04,0,0,0,870344
2.05,0,0,0,880305
2.05,0,0,0,890321
2.06,0,0,0,900339
2.06,0,0,0,910339
2.07,0,0,0,920359
2.07,0,0,0,930401
2.08,0,0,0,940350
2.08,0,0,0,950405
2.09,0,0,0,960377
2.1,0,0,0,970338
2.11,0,0,0,980399
2.11,0,0,0,990365
2.12,0,0,0,1000318
2.12,0,0,0,1010316
2.13,0,0,0,1020330
2.13,0,0,0,1030308
2.13,0,0,0,1040285
2.14,0,0,0,1050335
2.15,0,0,0,1060282
2.15,0,0,0,1070287
2.16,0,0,0,1080339
2.17,0,0,0,1090251
2.17,0,0,0,1100342
2.17,0,0,0,1110374
2.18,0,0,0,1120309
2.18,0,0,0,1130344
2.18,0,0,0,1140276
2.18,0,0,0,1150345
2.19,0,0,0,1160420
2.19,0,0,0,1170381
2.2,0,0,0,1180359
2.21,0,0,0,1190189
2.21,0,0,0,1200355
2.22,0,0,0,1210377
2.22,0,0,0,1220282
2.22,0,0,0,1230326
2.23,0,0,0,1240305
2.23,0,0,0,1250306
2.23,0,0,0,1260347
2.24,0,0,0,1270292
2.24,0,0,0,1280353
2.25,0,0,0,1290257
2.26,0,0,0,1300318
2.26,0,0,0,1310322
2.26,0,0,0,1320364
2.27,0,0,0,1330327
2.28,0,0,0,1340331
2.28,0,0,0,1350371
2.3,0,0,0,1360354
2.3,0,0,0,1370348
2.31,0,0,0,1380364
2.31,0,0,0,1390365
2.32,0,0,0,1400343
2.32,0,0,0,1410335
2.32,0,0,0,1420325
2.32,0,0,0,1430276
2.33,0,0,0,1440298
2.33,0,0,0,1450309
2.33,0,0,0,1460318
2.33,0,0,0,1470298
2.34,0,0,0,1480344
2.34,0,0,0,1490276
2.35,0,0,0,1500336
2.35,0,0,0,1510301
2.36,0,0,0,1520304
2.35,0,0,0,1530329
2.36,0,0,0,1540328
2.36,0,0,0,1550314
2.36,0,0,0,1560344
2.36,0,0,0,1570355
2.37,0,0,0,1580344
2.37,0,0,0,1590313
2.38,0,0,0,1600380
2.37,0,0,0,1610360
2.38,0,0,0,1620267
2.38,0,0,0,1630397
2.38,0,0,0,1640372
2.38,0,0,0,1650367
2.38,0,0,0,1660396
2.39,0,0,0,1670320
2.39,0,0,0,1680313
2.39,0,0,0,1690323
2.39,0,0,0,1700315
2.39,0,0,0,1710349
2.4,0,0,0,1720348
2.39,0,0,0,1730327
2.4,0,0,0,1740369
2.39,0,0,0,1750349
2.4,0,0,0,1760362
2.4,0,0,0,1770328
2.41,0,0,0,1780378
2.4,0,0,0,1790278
2.41,0,0,0,1800342
2.4,0,0,0,1810343
2.42,0,0,0,1820383
2.41,0,0,0,1830378
2.41,0,0,0,1840325
2.41,0,0,0,1850353
2.42,0,0,0,1860381
2.42,0,0,0,1870359
2.43,0,0,0,1880405
2.42,0,0,0,1890311
2.43,0,0,0,1900338
2.43,0,0,0,1910363
2.44,0,0,0,1920341
2.43,0,0,0,1930326
2.43,0,0,0,1940283
2.43,0,0,0,1950320
2.43,0,0,0,1960339
2.43,0,0,0,1970299
2.44,0,0,0,1980369
2.44,0,0,0,1990315
2.43,0,0,0,2000329
2.44,0,0,0,2010330
2.44,0,0,0,2020386
2.44,0,0,0,2030369
2.44,0,0,0,2040319
2.44,0,0,0,2050358
2.45,0,0,0,2060361
2.44,0,0,0,2070365
2.45,0,0,0,2080371
2.45,0,0,0,2090334
2.45,0,0,0,2100330
2.45,0,0,0,2110303
2.44,0,0,0,2120305
2.44,0,0,0,2130303
2.45,0,0,0,2140311
2.45,0,0,0,2150298
2.46,0,0,0,2160328
2.46,0,0,0,2170365
2.46,0,0,0,2180295
2.46,0,0,0,2190309
2.47,0,0,0,2200376
2.46,0,0,0,2210337
2.46,0,0,0,2220328
2.47,0,0,0,2230329
2.47,0,0,0,2240318
2.47,0,0,0,2250381
2.47,0,0,0,2260356
2.47,0,0,0,2270352
2.48,0,0,0,2280361
2.48,0,0,0,2290360
2.48,0,0,0,2300364
2.47,0,0,0,2310342
2.48,0,0,0,2320272
2.48,0,0,0,2330301
2.48,0,0,0,2340262
2.48,0,0,0,2350291
2.48,0,0,0,2360319
2.48,0,0,0,2370282
2.49,0,0,0,2380368
2.48,0,0,0,2390296
2.49,0,0,0,2400315
2.49,0,0,0,2410310
2.49,0,0,0,2420281
2.49,0,0,0,2430344
2.49,0,0,0,2440291
2.48,0,0,0,2450316
2.49,0,0,0,2460414
2.49,0,0,0,2470357
2.49,0,0,0,2480374
2.49,0,0,0,2490359
2.49,0,0,0,2500383
2.49,0,0,0,2510367
2.5,0,0,0,2520339
2.49,0,0,0,2530377
2.49,0,0,0,2540283
2.49,0,0,0,2550301
2.5,0,0,0,2560336
2.5,0,0,0,2570354
2.5,0,0,0,2580301
2.5,0,0,0,2590272
2.51,0,0,0,2600305
2.5,0,0,0,2610331
2.5,0,0,0,2620328
2.5,0,0,0,2630363
2.5,0,0,0,2640305
2.5,0,0,0,2650357
2.51,0,0,0,2660342
2.5,0,0,0,2670347
2.51,0,0,0,2680375
2.51,0,0,0,2690323
2.51,0,0,0,2700348
2.52,0,0,0,2710379
2.52,0,0,0,2720379
2.51,0,0,0,2730364
2.52,0,0,0,2740382
2.51,0,0,0,2750394
2.52,0,0,0,2760311
2.52,0,0,0,2770307
2.52,0,0,0,2780283
2.52,0,0,0,2790224
2.52,0,0,0,2800304
2.52,0,0,0,2810318
2.53,0,0,0,2820332
2.52,0,0,0,2830368
2.53,0,0,0,2840338
2.52,0,0,0,2850319
2.52,0,0,0,2860341
2.52,0,0,0,2870347
2.53,0,0,0,2880332
2.53,0,0,0,2890328
2.53,0,0,0,2900398
2.53,0,0,0,2910358
2.53,0,0,0,2920397
2.53,0,0,0,2930405
2.53,0,0,0,2940382
2.53,0,0,0,2950334
2.53,0,0,0,2960382
2.53,0,0,0,2970297
2.54,0,0,0,2980308
2.53,0,0,0,2990357
2.53,0,0,0,3000380
2.53,0,0,0,3010350
2.54,0,0,0,3020277
2.54,0,0,0,3030361
2.54,0,0,0,3040331
2.54,0,0,0,3050309
2.54,0,0,0,3060336
2.54,0,0,0,3070308
2.54,0,0,0,3080355
2.54,0,0,0,3090279
2.54,0,0,0,3100354
2.54,0,0,0,3110346
2.55,0,0,0,3120362
2.54,0,0,0,3130366
2.55,0,0,0,3140425
2.54,0,0,0,3150376
2.54,0,0,0,3160393
2.54,0,0,0,3170372
2.54,0,0,0,3180315
2.55,0,0,0,3190307
2.55,0,0,0,3200327
2.55,0,0,0,3210364
2.55,0,0,0,3220271
2.54,0,0,0,3230310
2.55,0,0,0,3240314
2.55,0,0,0,3250308
2.55,0,0,0,3260314
2.54,0,0,0,3270333
2.55,0,0,0,3280377
2.55,0,0,0,3290341
2.55,0,0,0,3300328
2.56,0,0,0,3310350
2.56,0,0,0,3320356
2.55,0,0,0,3330376
2.55,0,0,0,3340394
2.55,0,0,0,3350338
2.55,0,0,0,3360356
