5.53,3,1.57
6.69,3,1.58
7.64,3,1.59
8.8,3,1.6
9.92,3,1.61
10.99,3,1.62
12.02,3,1.63
13.2,3,1.64
14.26,3,1.65
15.12,3,1.66
16.13,3,1.67
17.02,3,1.68
17.91,3,1.69
18.89,3,1.7
19.57,3,1.71
20.42,3,1.72
21.27,3,1.73
21.89,3,1.74
22.6,3,1.75
23.16,3,1.76
23.8,3,1.77
24.36,3,1.78
25.01,3,1.79
25.58,3,1.8
25.98,3,1.81
26.4,3,1.82
26.97,3,1.83
27.47,3,1.84
27.64,3,1.85
28.22,3,1.86
28.31,3,1.87
28.73,3,1.88
28.98,3,1.89
29.24,3,1.9
29.41,3,1.91
29.83,3,1.92
29.92,3,1.93
30.26,3,1.94
30.52,3,1.95
30.6,3,1.96
30.77,3,1.97
31.03,3,1.98
31.12,3,1.99
31.38,3,2
31.38,3,2.01
31.46,3,2.02
31.81,3,2.03
31.81,3,2.04
31.99,3,2.05
31.99,3,2.06
32.16,3,2.07
32.33,3,2.08
32.25,3,2.09
32.42,3,2.1
32.51,3,2.11
32.6,3,2.12
32.68,3,2.13
32.68,3,2.14
32.77,3,2.15
33.03,3,2.16
33.03,3,2.17
33.03,3,2.18
33.03,3,2.19
33.12,3,2.2
33.12,3,2.21
33.3,3,2.22
33.3,3,2.23
33.3,3,2.24
33.39,3,2.25
33.48,3,2.26
33.39,3,2.27
33.48,3,2.28
33.56,3,2.29
33.56,3,2.3
33.65,3,2.31
33.65,3,2.32
33.74,3,2.33
33.56,3,2.34
33.74,3,2.35
33.74,3,2.36
33.83,3,2.37
33.83,3,2.38
33.83,3,2.39
33.83,3,2.4
33.92,3,2.41
33.83,3,2.42
33.92,3,2.43
33.92,3,2.44
34.01,3,2.45
33.92,3,2.46
33.83,3,2.47
34.01,3,2.48
34.01,3,2.49
34.09,3,2.5
34.01,3,2.51
34.09,3,2.52
34.09,3,2.53
34.09,3,2.54
34.09,3,2.55
34.18,3,2.56
34.09,3,2.57
34.09,3,2.58
34.09,3,2.59
34.18,3,2.6
34.18,3,2.61
34.09,3,2.62
34.18,3,2.63
34.18,3,2.64
34.09,3,2.65
34.18,3,2.66
34.18,3,2.67
34.18,3,2.68
34.27,3,2.69
34.18,3,2.7
34.45,3,2.71
34.18,3,2.72
34.27,3,2.73
34.36,3,2.74
34.18,3,2.75
34.27,3,2.76
34.18,3,2.77
34.45,3,2.78
34.45,3,2.79
34.27,3,2.8
34.54,3,2.81
34.27,3,2.82
34.36,3,2.83
34.27,3,2.84
34.45,3,2.85
34.45,3,2.86
34.45,3,2.87
34.27,3,2.88
34.36,3,2.89
34.45,3,2.9
34.45,3,2.91
34.45,3,2.92
34.45,3,2.93
34.45,3,2.94
34.45,3,2.95
34.54,3,2.96
34.45,3,2.97
34.45,3,2.98
34.45,3,2.99
34.45,3,3
34.54,3,3.01
34.45,3,3.02
34.36,3,3.03
34.27,3,3.04
34.36,3,3.05
34.45,3,3.06
34.45,3,3.07
34.45,3,3.08
34.36,3,3.09
34.45,3,3.1
34.54,3,3.11
34.54,3,3.12
34.54,3,3.13
34.45,3,3.14
34.36,3,3.15
34.54,3,3.16
34.54,3,3.17
34.54,3,3.18
34.36,3,3.19
34.54,3,3.2
34.45,3,3.21
34.63,3,3.22
34.45,3,3.23
34.54,3,3.24
34.54,3,3.25
34.54,3,3.26
34.45,3,3.27
34.54,3,3.28
34.45,3,3.29
34.45,3,3.3
34.54,3,3.31
34.45,3,3.32
34.63,3,3.33
34.54,3,3.34
34.54,3,3.35
34.54,3,3.36
34.54,3,3.37
34.63,3,3.38
34.72,3,3.39
34.63,3,3.4
34.45,3,3.41
34.63,3,3.42
34.54,3,3.43
34.54,3,3.44
34.54,3,3.45
34.54,3,3.46
34.54,3,3.47
34.63,3,3.48
34.54,3,3.49
34.54,3,3.5
34.54,3,3.51
34.63,3,3.52
34.72,3,3.53
34.72,3,3.54
34.63,3,3.55
34.72,3,3.56
34.54,3,3.57
34.54,3,3.58
34.54,3,3.59
34.72,3,3.6
34.63,3,3.61
34.54,3,3.62
34.45,3,3.63
34.63,3,3.64
34.54,3,3.65
34.63,3,3.66
34.54,3,3.67
34.63,3,3.68
34.63,3,3.69
34.54,3,3.7
34.54,3,3.71
34.63,3,3.72
34.54,3,3.73
34.54,3,3.74
34.54,3,3.75
34.63,3,3.76
34.45,3,3.77
34.63,3,3.78
34.63,3,3.79
34.63,3,3.8
34.63,3,3.81
34.54,3,3.82
34.63,3,3.83
34.63,3,3.84
34.54,3,3.85
34.72,3,3.86
34.54,3,3.87
34.54,3,3.88
34.54,3,3.89
34.63,3,3.9
34.63,3,3.91
34.63,3,3.92
34.54,3,3.93
34.63,3,3.94
34.54,3,3.95
34.54,3,3.96
34.54,3,3.97
34.63,3,3.98
34.45,3,3.99
34.54,3,4
34.54,3,4.01
34.72,3,4.02
34.54,3,4.03
34.54,3,4.04
34.72,3,4.05
34.54,3,4.06
34.63,3,4.07
34.63,3,4.08
34.54,3,4.09
34.63,3,4.1
34.63,3,4.11
34.72,3,4.12
34.54,3,4.13
34.54,3,4.14
34.54,3,4.15
34.54,3,4.16
34.54,3,4.17
34.63,3,4.18
34.63,3,4.19
34.63,3,4.2
34.63,3,4.21
34.54,3,4.22
34.63,3,4.23
34.63,3,4.24
34.63,3,4.25
34.72,3,4.26
34.63,3,4.27
34.63,3,4.28
34.54,3,4.29
34.63,3,4.3
34.63,3,4.31
34.63,3,4.32
34.54,3,4.33
34.63,3,4.34
34.63,3,4.35
34.54,3,4.36
34.54,3,4.37
34.54,3,4.38
34.54,3,4.39
34.72,3,4.4
34.63,3,4.41
34.54,3,4.42
34.54,3,4.43
34.54,3,4.44
34.54,3,4.45
34.72,3,4.46
34.63,3,4.47
34.63,3,4.48
34.63,3,4.49
34.54,3,4.5
34.54,3,4.51
34.72,3,4.52
34.54,3,4.53
34.63,3,4.54
34.54,3,4.55
34.81,3,4.56
34.54,3,4.57
34.63,3,4.58
34.63,3,4.59
34.54,3,4.6
34.63,3,4.61
34.72,3,4.62
34.63,3,4.63
34.63,3,4.64
34.63,3,4.65
34.63,3,4.66
34.63,3,4.67
34.54,3,4.68
34.54,3,4.69
34.72,3,4.7
34.54,3,4.71
34.54,3,4.72
34.63,3,4.73
34.54,3,4.74
34.63,3,4.75
34.54,3,4.76
34.54,3,4.77
34.63,3,4.78
34.54,3,4.79
34.63,3,4.8
34.72,3,4.81
34.63,3,4.82
34.45,3,4.83
34.72,3,4.84
34.54,3,4.85
34.54,3,4.86
34.63,3,4.87
34.63,3,4.88
34.54,3,4.89
34.54,3,4.9
34.54,3,4.91
34.54,3,4.92
34.63,3,4.93
34.54,3,4.94
34.54,3,4.95
34.72,3,4.96
34.63,3,4.97
34.63,3,4.98
34.54,3,4.99
34.63,3,5

