19.95,20,14.32,0.16,0
20.03,20,14.31,0.16,0.01
19.88,20,14.31,0.16,0.02
19.95,20,14.3,0.16,0.03
19.95,20,14.29,0.16,0.04
19.95,20,14.3,0.16,0.05
20.03,20,14.31,0.16,0.06
19.95,20,14.3,0.16,0.07
19.95,20,14.3,0.16,0.08
19.95,20,14.31,0.16,0.09
19.95,20,14.3,0.16,0.1
19.88,20,14.29,0.16,0.11
19.95,20,14.31,0.16,0.12
19.95,20,14.3,0.16,0.13
19.95,20,14.31,0.16,0.14
20.03,20,14.3,0.16,0.15
19.95,20,14.3,0.16,0.16
20.03,20,14.31,0.16,0.17
20.03,20,14.32,0.16,0.18
20.03,20,14.3,0.16,0.19
19.95,20,14.3,0.16,0.2
20.03,20,14.31,0.16,0.21
19.95,20,14.3,0.16,0.22
20.03,20,14.31,0.16,0.23
19.95,20,14.3,0.16,0.24
20.03,20,14.3,0.16,0.25
20.03,20,14.31,0.16,0.26
20.03,20,14.3,0.16,0.27
20.03,20,14.29,0.16,0.28
20.03,20,14.3,0.16,0.29
20.03,20,14.31,0.16,0.3
19.95,20,14.3,0.16,0.31
19.95,20,14.29,0.16,0.32
19.88,20,14.3,0.16,0.33
19.95,20,14.3,0.16,0.34
20.11,20,14.31,0.16,0.35
19.95,20,14.3,0.16,0.36
20.03,20,14.3,0.16,0.37
20.03,20,14.29,0.16,0.38
20.03,20,14.31,0.16,0.39
19.95,20,14.31,0.16,0.4
19.95,20,14.29,0.16,0.41
20.03,20,14.3,0.16,0.42
19.95,20,14.31,0.16,0.43
19.95,20,14.3,0.16,0.44
19.95,20,14.3,0.16,0.45
19.95,20,14.3,0.16,0.46
19.95,20,14.29,0.16,0.47
20.03,20,14.29,0.16,0.48
19.95,20,14.3,0.16,0.49
20.11,20,14.3,0.16,0.5
19.95,20,14.29,0.16,0.51
19.95,20,14.29,0.16,0.52
20.03,20,14.29,0.16,0.53
19.95,20,14.32,0.16,0.54
19.95,20,14.32,0.16,0.55
20.03,20,14.3,0.16,0.56
19.95,20,14.31,0.16,0.57
19.95,20,14.3,0.16,0.58
19.65,20,14.3,0.16,0.59
19.88,20,14.28,0.16,0.6
