9.92,10,0.74,0.26,0
9.85,10,0.75,0.26,0.01
9.85,10,0.74,0.26,0.02
9.85,10,0.74,0.26,0.03
9.85,10,0.75,0.26,0.04
9.78,10,0.74,0.26,0.05
9.85,10,0.74,0.26,0.06
9.85,10,0.74,0.26,0.07
9.92,10,0.77,0.26,0.08
9.78,10,0.75,0.26,0.09
9.85,10,0.73,0.26,0.1
9.85,10,0.74,0.26,0.11
9.85,10,0.75,0.26,0.12
9.92,10,0.76,0.26,0.13
9.85,10,0.74,0.26,0.14
9.85,10,0.75,0.26,0.15
9.92,10,0.76,0.26,0.16
9.85,10,0.75,0.26,0.17
9.85,10,0.75,0.26,0.18
9.85,10,0.75,0.26,0.19
9.78,10,0.75,0.26,0.2
9.92,10,0.76,0.26,0.21
9.85,10,0.74,0.26,0.22
9.85,10,0.74,0.26,0.23
9.85,10,0.75,0.26,0.24
9.92,10,0.75,0.26,0.25
9.92,10,0.75,0.26,0.26
9.92,10,0.74,0.26,0.27
9.85,10,0.74,0.26,0.28
9.92,10,0.74,0.26,0.29
9.92,10,0.74,0.26,0.3
9.85,10,0.73,0.26,0.31
9.92,10,0.74,0.26,0.32
9.92,10,0.74,0.26,0.33
9.92,10,0.75,0.26,0.34
9.85,10,0.73,0.26,0.35
9.85,10,0.75,0.26,0.36
9.85,10,0.75,0.26,0.37
9.92,10,0.74,0.26,0.38
9.85,10,0.74,0.26,0.39
9.85,10,0.73,0.26,0.4
9.85,10,0.72,0.26,0.41
9.92,10,0.74,0.26,0.42
9.92,10,0.73,0.26,0.43
9.92,10,0.73,0.26,0.44
9.92,10,0.74,0.26,0.45
9.92,10,0.73,0.26,0.46
9.98,10,0.73,0.26,0.47
9.85,10,0.73,0.26,0.48
9.98,10,0.73,0.26,0.49
9.92,10,0.73,0.26,0.5
9.85,10,0.72,0.26,0.51
9.92,10,0.74,0.26,0.52
9.85,10,0.73,0.26,0.53
9.85,10,0.73,0.26,0.54
9.92,10,0.73,0.26,0.55
9.98,10,0.72,0.26,0.56
9.92,10,0.73,0.26,0.57
9.92,10,0.72,0.26,0.58
9.92,10,0.73,0.26,0.59
9.85,10,0.72,0.26,0.6
9.92,10,0.72,0.26,0.61
9.92,10,0.73,0.26,0.62
9.85,10,0.73,0.26,0.63
9.92,10,0.73,0.26,0.64
9.92,10,0.72,0.26,0.65
9.98,10,0.73,0.26,0.66
9.92,10,0.74,0.26,0.67
9.98,10,0.72,0.26,0.68
9.92,10,0.71,0.26,0.69
9.92,10,0.73,0.26,0.7
9.98,10,0.72,0.26,0.71
9.98,10,0.72,0.26,0.72
9.92,10,0.71,0.26,0.73
9.98,10,0.72,0.26,0.74
9.85,10,0.71,0.26,0.75
9.98,10,0.73,0.26,0.76
9.92,10,0.72,0.26,0.77
9.85,10,0.71,0.26,0.78
9.92,10,0.71,0.26,0.79
9.92,10,0.72,0.26,0.8
9.92,10,0.72,0.26,0.81
9.92,10,0.72,0.26,0.82
9.92,10,0.72,0.26,0.83
9.92,10,0.71,0.26,0.84
9.85,10,0.73,0.26,0.85
9.98,10,0.72,0.26,0.86
9.98,10,0.72,0.26,0.87
9.72,10,0.73,0.26,0.88
9.98,10,0.71,0.26,0.89
9.98,10,0.72,0.26,0.9
9.92,10,0.72,0.26,0.91
9.92,10,0.71,0.26,0.92
9.92,10,0.71,0.26,0.93
9.92,10,0.72,0.26,0.94
9.92,10,0.71,0.26,0.95
9.98,10,0.7,0.26,0.96
9.98,10,0.72,0.26,0.97
9.98,10,0.71,0.26,0.98
9.98,10,0.72,0.26,0.99
9.92,10,0.71,0.26,1
9.92,10,0.72,0.26,1.01
9.92,10,0.72,0.26,1.02
9.98,10,0.71,0.26,1.03
9.98,10,0.73,0.26,1.04
9.98,10,0.72,0.26,1.05
9.98,10,0.72,0.26,1.06
9.92,10,0.71,0.26,1.07
9.92,10,0.71,0.26,1.08
9.92,10,0.72,0.26,1.09
9.92,10,0.72,0.26,1.1
9.98,10,0.71,0.26,1.11
9.92,10,0.71,0.26,1.12
9.98,10,0.71,0.26,1.13
9.98,10,0.72,0.26,1.14
9.98,10,0.71,0.26,1.15
9.92,10,0.72,0.26,1.16
9.92,10,0.71,0.26,1.17
9.98,10,0.71,0.26,1.18
9.98,10,0.72,0.26,1.19
9.92,10,0.71,0.26,1.2
9.92,10,0.72,0.26,1.21
9.98,10,0.71,0.26,1.22
9.92,10,0.73,0.26,1.23
9.98,10,0.72,0.26,1.24
9.98,10,0.7,0.26,1.25
9.98,10,0.72,0.26,1.26
9.92,10,0.72,0.26,1.27
9.92,10,0.73,0.26,1.28
9.92,10,0.73,0.26,1.29
9.98,10,0.72,0.26,1.3
9.98,10,0.73,0.26,1.31
9.98,10,0.73,0.26,1.32
9.98,10,0.73,0.26,1.33
9.98,10,0.72,0.26,1.34
9.98,10,0.71,0.26,1.35
9.92,10,0.72,0.26,1.36
9.98,10,0.72,0.26,1.37
9.98,10,0.73,0.26,1.38
10.05,10,0.72,0.26,1.39
9.98,10,0.73,0.26,1.4
9.92,10,0.73,0.26,1.41
9.98,10,0.72,0.26,1.42
9.98,10,0.71,0.26,1.43
9.98,10,0.72,0.26,1.44
10.05,10,0.7,0.26,1.45
9.98,10,0.7,0.26,1.46
9.98,10,0.72,0.26,1.47
9.98,10,0.71,0.26,1.48
10.05,10,0.71,0.26,1.49
9.98,10,0.72,0.26,1.5
9.92,10,0.73,0.26,1.51
9.98,10,0.72,0.26,1.52
9.92,10,0.73,0.26,1.53
9.92,10,0.75,0.26,1.54
9.98,10,0.72,0.26,1.55
10.05,10,0.71,0.26,1.56
9.92,10,0.71,0.26,1.57
9.92,10,0.74,0.26,1.58
9.98,10,0.72,0.26,1.59
9.98,10,0.73,0.26,1.6
9.98,10,0.71,0.26,1.61
9.92,10,0.72,0.26,1.62
10.05,10,0.73,0.26,1.63
10.05,10,0.73,0.26,1.64
9.92,10,0.7,0.26,1.65
9.98,10,0.73,0.26,1.66
9.98,10,0.72,0.26,1.67
9.92,10,0.71,0.26,1.68
9.98,10,0.73,0.26,1.69
10.05,10,0.71,0.26,1.7
9.92,10,0.71,0.26,1.71
9.98,10,0.71,0.26,1.72
9.98,10,0.74,0.26,1.73
9.98,10,0.74,0.26,1.74
9.98,10,0.75,0.26,1.75
9.92,10,0.72,0.26,1.76
9.98,10,0.74,0.26,1.77
9.98,10,0.75,0.26,1.78
9.98,10,0.73,0.26,1.79
9.92,10,0.73,0.26,1.8
9.98,10,0.74,0.26,1.81
9.98,10,0.72,0.26,1.82
9.98,10,0.73,0.26,1.83
9.92,10,0.73,0.26,1.84
9.92,10,0.71,0.26,1.85
9.98,10,0.72,0.26,1.86
10.12,10,0.75,0.26,1.87
9.92,10,0.73,0.26,1.88
9.98,10,0.74,0.26,1.89
9.92,10,0.74,0.26,1.9
9.98,10,0.74,0.26,1.91
9.98,10,0.74,0.26,1.92
