1.88,3,0,0.09,1,8.27
1.88,3,0,0.09,0,8.28
1.88,3,0,0.09,1,8.29
1.93,3,0,0.09,0,8.3
1.88,3,0,0.09,1,8.31
1.93,3,0,0.09,2,8.32
1.93,3,0,0.09,2,8.33
1.98,3,0,0.09,1,8.34
1.93,3,0,0.09,2,8.35
1.98,3,0,0.09,2,8.36
1.98,3,0,0.09,0,8.37
1.98,3,0,0.09,1,8.38
2.04,3,0,0.09,1,8.39
2.04,3,0,0.09,2,8.4
2.04,3,0,0.09,2,8.41
2.09,3,0,0.09,1,8.42
2.04,3,0,0.09,1,8.43
2.04,3,0,0.09,0,8.44
2.14,3,0,0.09,1,8.45
2.09,3,0,0.09,1,8.46
2.09,3,0,0.09,1,8.47
2.09,3,0,0.09,0,8.48
2.14,3,0,0.09,1,8.49
2.14,3,0,0.09,0,8.5
2.14,3,0,0.09,0,8.51
2.2,3,0,0.09,0,8.52
2.2,3,0,0.09,2,8.53
2.2,3,0,0.1,0,8.54
2.14,3,0,0.1,1,8.55
2.3,3,0,0.1,1,8.56
2.3,3,0,0.1,0,8.57
2.2,3,0,0.1,0,8.58
2.25,3,0,0.1,0,8.59
2.3,3,0,0.1,0,8.6
2.3,3,0,0.1,2,8.61
2.36,3,0,0.1,2,8.62
2.36,3,0,0.1,1,8.63
2.3,3,0,0.1,0,8.64
2.3,3,0,0.1,1,8.65
2.3,3,0,0.1,0,8.66
2.3,3,0,0.1,0,8.67
2.41,3,0,0.1,0,8.68
2.41,3,0,0.1,0,8.69
2.36,3,0,0.1,1,8.7
2.36,3,0,0.1,0,8.71
2.41,3,0,0.1,1,8.72
2.47,3,0,0.1,0,8.73
2.41,3,0,0.1,2,8.74
2.41,3,0,0.1,1,8.75
2.41,3,0,0.1,0,8.76
2.47,3,0,0.1,0,8.77
2.41,3,0,0.1,1,8.78
2.52,3,0.01,0.1,2,8.79
2.47,3,0,0.1,2,8.8
2.41,3,0.02,0.1,2,8.81
2.52,3,0.01,0.1,0,8.82
2.52,3,0.02,0.1,0,8.83
2.47,3,0.02,0.1,1,8.84
2.47,3,0.03,0.1,1,8.85
2.47,3,0.02,0.1,2,8.86
2.58,3,0.02,0.1,0,8.87
2.47,3,0.05,0.1,0,8.88
2.52,3,0.03,0.1,2,8.89
2.52,3,0.04,0.1,2,8.9
2.52,3,0.04,0.1,0,8.91
2.52,3,0.05,0.1,2,8.92
2.52,3,0.05,0.1,2,8.93
2.52,3,0.04,0.1,1,8.94
2.58,3,0.05,0.1,1,8.95
2.58,3,0.05,0.1,0,8.96
2.63,3,0.05,0.1,0,8.97
2.63,3,0.06,0.1,2,8.98
2.58,3,0.07,0.1,1,8.99
2.58,3,0.07,0.1,0,9
2.63,3,0.07,0.1,1,9.01
2.58,3,0.08,0.1,1,9.02
2.69,3,0.08,0.1,0,9.03
2.63,3,0.07,0.1,1,9.04
2.74,3,0.09,0.1,0,9.05
2.63,3,0.09,0.1,0,9.06
2.63,3,0.1,0.1,0,9.07
2.69,3,0.09,0.1,1,9.08
2.63,3,0.11,0.1,1,9.09
2.74,3,0.11,0.1,0,9.1
2.74,3,0.11,0.1,0,9.11
2.63,3,0.12,0.1,0,9.12
2.74,3,0.13,0.1,0,9.13
2.63,3,0.13,0.1,0,9.14
2.63,3,0.11,0.11,0,9.15
2.63,3,0.15,0.11,0,9.16
2.74,3,0.16,0.11,1,9.17
2.63,3,0.15,0.11,1,9.18
2.8,3,0.16,0.11,0,9.19
2.8,3,0.17,0.11,2,9.2
2.74,3,0.17,0.11,0,9.21
2.8,3,0.17,0.11,1,9.22
2.74,3,0.18,0.11,1,9.23
2.8,3,0.16,0.11,0,9.24
2.8,3,0.18,0.11,0,9.25
2.74,3,0.18,0.11,1,9.26
2.74,3,0.18,0.11,0,9.27
2.8,3,0.18,0.11,1,9.28
2.8,3,0.19,0.11,0,9.29
2.74,3,0.2,0.11,0,9.3
2.8,3,0.2,0.11,1,9.31
2.74,3,0.18,0.11,1,9.32
2.8,3,0.19,0.11,0,9.33
2.96,3,0.2,0.11,0,9.34
2.8,3,0.2,0.11,1,9.35
2.8,3,0.19,0.11,1,9.36
2.85,3,0.2,0.11,1,9.37
2.8,3,0.19,0.11,0,9.38
2.8,3,0.2,0.11,1,9.39
2.85,3,0.21,0.11,0,9.4
2.8,3,0.2,0.11,0,9.41
2.85,3,0.2,0.11,0,9.42
2.8,3,0.21,0.11,0,9.43
2.8,3,0.2,0.11,0,9.44
2.85,3,0.2,0.11,0,9.45
2.91,3,0.2,0.11,0,9.46
2.85,3,0.21,0.11,0,9.47
2.91,3,0.2,0.11,0,9.48
2.85,3,0.22,0.11,1,9.49
2.85,3,0.22,0.11,1,9.5
2.91,3,0.21,0.11,0,9.51
2.8,3,0.22,0.11,2,9.52
2.8,3,0.22,0.11,0,9.53
2.8,3,0.22,0.11,2,9.54
2.91,3,0.22,0.11,0,9.55
2.85,3,0.23,0.11,1,9.56
2.85,3,0.24,0.11,1,9.57
2.91,3,0.24,0.11,2,9.58
2.85,3,0.24,0.11,2,9.59
2.91,3,0.23,0.11,2,9.6
2.91,3,0.24,0.11,0,9.61
2.91,3,0.23,0.11,1,9.62
2.91,3,0.23,0.11,0,9.63
2.91,3,0.23,0.11,1,9.64
2.96,3,0.24,0.11,1,9.65
2.85,3,0.25,0.11,1,9.66
2.85,3,0.24,0.11,0,9.67
2.91,3,0.24,0.11,0,9.68
2.85,3,0.25,0.11,0,9.69
2.85,3,0.23,0.11,1,9.7
2.91,3,0.25,0.11,0,9.71
2.85,3,0.26,0.11,1,9.72
2.85,3,0.25,0.11,0,9.73
2.85,3,0.26,0.11,1,9.74
2.85,3,0.25,0.11,2,9.75
2.91,3,0.26,0.11,1,9.76
2.91,3,0.26,0.11,0,9.77
2.96,3,0.26,0.11,0,9.78
2.96,3,0.26,0.11,1,9.79
2.91,3,0.27,0.11,1,9.8
2.91,3,0.26,0.11,0,9.81
2.91,3,0.27,0.11,1,9.82
2.85,3,0.26,0.11,0,9.83
2.91,3,0.25,0.11,1,9.84
2.91,3,0.26,0.11,0,9.85
2.96,3,0.26,0.11,2,9.86
2.91,3,0.27,0.11,0,9.87
2.91,3,0.27,0.11,0,9.88
2.91,3,0.28,0.11,1,9.89
2.91,3,0.28,0.11,2,9.9
2.91,3,0.27,0.11,2,9.91
3.02,3,0.28,0.11,1,9.92
2.91,3,0.28,0.11,0,9.93
2.91,3,0.28,0.11,0,9.94
2.91,3,0.28,0.11,1,9.95
2.96,3,0.27,0.11,1,9.96
2.96,3,0.29,0.11,1,9.97
2.96,3,0.3,0.11,0,9.98
2.96,3,0.28,0.11,1,9.99
2.91,3,0.28,0.11,1,10
2.96,3,0.29,0.11,1,10.01
2.91,3,0.27,0.11,0,10.02
2.96,3,0.28,0.11,2,10.03
2.85,3,0.29,0.11,0,10.04
2.96,3,0.29,0.11,0,10.05
2.96,3,0.29,0.11,2,10.06
2.96,3,0.29,0.11,2,10.07
2.96,3,0.28,0.11,0,10.08
2.96,3,0.28,0.11,1,10.09
2.91,3,0.29,0.11,1,10.1
2.96,3,0.3,0.11,1,10.11
2.96,3,0.29,0.11,1,10.12
2.91,3,0.28,0.11,1,10.13
2.96,3,0.28,0.11,1,10.14
2.96,3,0.29,0.11,1,10.15
2.96,3,0.29,0.11,1,10.16
2.96,3,0.29,0.11,2,10.17
2.91,3,0.28,0.11,2,10.18
3.02,3,0.3,0.11,0,10.19
3.02,3,0.31,0.11,1,10.2
2.96,3,0.31,0.11,1,10.21
2.96,3,0.3,0.11,1,10.22
3.02,3,0.3,0.11,1,10.23
2.96,3,0.3,0.11,2,10.24
3.02,3,0.31,0.11,0,10.25
2.96,3,0.3,0.11,0,10.26
2.96,3,0.29,0.11,0,10.27
2.96,3,0.3,0.11,1,10.28
2.96,3,0.31,0.11,1,10.29
2.96,3,0.32,0.11,0,10.3
2.96,3,0.31,0.11,0,10.31
2.96,3,0.3,0.11,0,10.32
2.91,3,0.3,0.11,0,10.33
2.96,3,0.32,0.11,0,10.34
3.02,3,0.3,0.11,0,10.35
3.02,3,0.31,0.11,2,10.36
2.96,3,0.31,0.11,1,10.37
3.02,3,0.31,0.11,1,10.38
2.96,3,0.31,0.11,2,10.39
2.96,3,0.31,0.11,1,10.4
3.02,3,0.31,0.11,1,10.41
3.02,3,0.31,0.11,2,10.42
2.96,3,0.31,0.11,0,10.43
3.02,3,0.3,0.11,2,10.44
2.96,3,0.32,0.11,1,10.45
2.96,3,0.32,0.11,0,10.46
2.96,3,0.31,0.11,1,10.47
2.96,3,0.32,0.11,1,10.48
2.96,3,0.31,0.11,0,10.49
2.96,3,0.31,0.11,1,10.5
2.96,3,0.32,0.11,0,10.51
2.96,3,0.31,0.11,1,10.52
2.96,3,0.32,0.11,1,10.53
2.91,3,0.32,0.11,0,10.54
2.96,3,0.31,0.11,1,10.55
2.96,3,0.31,0.11,1,10.56
3.02,3,0.32,0.11,0,10.57
3.02,3,0.32,0.11,2,10.58
2.96,3,0.32,0.11,2,10.59
2.91,3,0.31,0.11,1,10.6
2.96,3,0.32,0.11,1,10.61
3.02,3,0.32,0.11,0,10.62
3.02,3,0.31,0.11,0,10.63
3.02,3,0.31,0.11,0,10.64
2.96,3,0.32,0.11,1,10.65
2.96,3,0.31,0.11,1,10.66
3.07,3,0.32,0.11,0,10.67
2.96,3,0.32,0.11,0,10.68
2.96,3,0.32,0.11,2,10.69
3.02,3,0.32,0.11,2,10.7
3.02,3,0.31,0.11,1,10.71
3.02,3,0.31,0.11,0,10.72
2.96,3,0.33,0.11,1,10.73
2.96,3,0.32,0.11,1,10.74
3.02,3,0.32,0.11,1,10.75
2.96,3,0.32,0.11,2,10.76
3.02,3,0.32,0.11,2,10.77
2.96,3,0.33,0.11,0,10.78
2.96,3,0.31,0.11,0,10.79
3.02,3,0.32,0.11,2,10.8
3.02,3,0.31,0.11,2,10.81
2.96,3,0.32,0.11,1,10.82
3.07,3,0.32,0.11,1,10.83
2.96,3,0.32,0.11,0,10.84
3.02,3,0.31,0.11,2,10.85
3.02,3,0.32,0.11,1,10.86
3.02,3,0.32,0.11,1,10.87
3.02,3,0.31,0.11,0,10.88
3.02,3,0.32,0.11,0,10.89
3.02,3,0.31,0.11,0,10.9
3.02,3,0.32,0.11,1,10.91
3.02,3,0.32,0.11,1,10.92
2.96,3,0.32,0.11,2,10.93
2.96,3,0.32,0.11,0,10.94
2.96,3,0.33,0.11,0,10.95
2.96,3,0.32,0.11,2,10.96
3.02,3,0.32,0.11,0,10.97
2.96,3,0.32,0.11,3,10.98
3.02,3,0.32,0.11,1,10.99
2.96,3,0.31,0.11,0,11
3.02,3,0.33,0.11,0,11.01
3.02,3,0.32,0.11,0,11.02
3.02,3,0.31,0.11,0,11.03
3.02,3,0.32,0.11,0,11.04
2.96,3,0.33,0.11,1,11.05
3.02,3,0.33,0.11,1,11.06
3.02,3,0.33,0.11,0,11.07
2.96,3,0.32,0.11,2,11.08
2.96,3,0.33,0.11,2,11.09
3.02,3,0.32,0.11,2,11.1
3.02,3,0.33,0.11,2,11.11
2.96,3,0.32,0.11,0,11.12
3.02,3,0.33,0.11,0,11.13
3.02,3,0.32,0.11,1,11.14
3.07,3,0.32,0.11,1,11.15
3.02,3,0.32,0.11,0,11.16
2.96,3,0.33,0.11,1,11.17
2.96,3,0.33,0.11,1,11.18
3.02,3,0.32,0.11,1,11.19
2.96,3,0.33,0.11,1,11.2
2.96,3,0.32,0.11,0,11.21
2.96,3,0.33,0.11,0,11.22
2.96,3,0.33,0.11,0,11.23
3.02,3,0.33,0.11,0,11.24
2.96,3,0.33,0.11,0,11.25
2.96,3,0.33,0.11,0,11.26
3.02,3,0.32,0.11,0,11.27
3.02,3,0.33,0.11,1,11.28
3.02,3,0.32,0.11,0,11.29
2.96,3,0.33,0.11,0,11.3
3.02,3,0.33,0.11,0,11.31
3.02,3,0.33,0.11,1,11.32
3.02,3,0.33,0.11,1,11.33
3.02,3,0.33,0.11,1,11.34
2.96,3,0.32,0.11,1,11.35
2.96,3,0.33,0.11,0,11.36
3.07,3,0.32,0.11,1,11.37
3.02,3,0.33,0.11,0,11.38
2.96,3,0.33,0.11,2,11.39
3.02,3,0.33,0.11,1,11.4
2.96,3,0.33,0.11,1,11.41
3.07,3,0.32,0.11,1,11.42
2.96,3,0.32,0.11,1,11.43
3.02,3,0.33,0.11,2,11.44
3.02,3,0.32,0.11,2,11.45
3.07,3,0.33,0.11,1,11.46
3.02,3,0.33,0.11,0,11.47
3.02,3,0.32,0.11,1,11.48
2.96,3,0.33,0.11,2,11.49
3.02,3,0.32,0.11,2,11.5
3.07,3,0.34,0.11,0,11.51
2.96,3,0.34,0.11,2,11.52
3.02,3,0.33,0.11,0,11.53
3.02,3,0.33,0.11,1,11.54
3.02,3,0.33,0.11,0,11.55
3.02,3,0.33,0.11,1,11.56
2.96,3,0.33,0.11,1,11.57
3.02,3,0.32,0.11,0,11.58
3.02,3,0.33,0.11,0,11.59
2.96,3,0.33,0.11,1,11.6
2.96,3,0.34,0.11,0,11.61
2.96,3,0.33,0.11,1,11.62
3.07,3,0.35,0.11,1,11.63
3.02,3,0.34,0.11,1,11.64
3.02,3,0.33,0.11,1,11.65
2.96,3,0.33,0.11,2,11.66
3.02,3,0.32,0.11,2,11.67
3.02,3,0.34,0.11,1,11.68
3.02,3,0.33,0.11,1,11.69
3.07,3,0.33,0.11,2,11.7
3.02,3,0.33,0.11,2,11.71
3.07,3,0.34,0.11,1,11.72
3.07,3,0.33,0.11,1,11.73
3.02,3,0.34,0.11,2,11.74
3.02,3,0.31,0.11,0,11.75
2.96,3,0.33,0.11,1,11.76
2.96,3,0.34,0.11,0,11.77
3.02,3,0.34,0.11,0,11.78
3.02,3,0.34,0.11,1,11.79
2.96,3,0.33,0.11,2,11.8
3.07,3,0.34,0.11,0,11.81
3.02,3,0.34,0.11,0,11.82
3.02,3,0.33,0.11,0,11.83
3.02,3,0.34,0.11,2,11.84
3.02,3,0.35,0.11,2,11.85
3.02,3,0.35,0.11,1,11.86
2.96,3,0.34,0.11,0,11.87
3.02,3,0.34,0.11,1,11.88
3.02,3,0.36,0.11,1,11.89
2.96,3,0.34,0.11,1,11.9
2.96,3,0.34,0.11,2,11.91
3.07,3,0.34,0.11,0,11.92
3.02,3,0.34,0.11,1,11.93
3.02,3,0.34,0.11,1,11.94
3.07,3,0.36,0.11,1,11.95
3.02,3,0.34,0.11,1,11.96
3.02,3,0.34,0.11,0,11.97
3.07,3,0.34,0.11,1,11.98
3.02,3,0.34,0.11,1,11.99
3.02,3,0.34,0.11,1,12
3.02,3,0.34,0.11,0,12.01
2.96,3,0.35,0.11,1,12.02
3.02,3,0.34,0.11,2,12.03
3.02,3,0.35,0.11,1,12.04
3.02,3,0.34,0.11,0,12.05
3.07,3,0.34,0.11,1,12.06
3.02,3,0.34,0.11,2,12.07
3.07,3,0.34,0.11,1,12.08
3.02,3,0.34,0.11,1,12.09
3.02,3,0.35,0.11,1,12.1
3.02,3,0.35,0.11,1,12.11
2.96,3,0.35,0.11,0,12.12
3.07,3,0.34,0.11,0,12.13
3.02,3,0.34,0.11,0,12.14
3.02,3,0.36,0.11,1,12.15
3.07,3,0.36,0.11,0,12.16
3.07,3,0.35,0.11,1,12.17
3.02,3,0.35,0.11,0,12.18
3.02,3,0.34,0.11,1,12.19
3.02,3,0.35,0.11,1,12.2
3.02,3,0.34,0.11,0,12.21
3.02,3,0.34,0.11,1,12.22
2.96,3,0.34,0.11,1,12.23
3.02,3,0.34,0.11,0,12.24
2.96,3,0.34,0.11,2,12.25
3.02,3,0.35,0.11,1,12.26
3.02,3,0.34,0.11,1,12.27
3.07,3,0.34,0.11,1,12.28
3.02,3,0.34,0.11,1,12.29
2.96,3,0.34,0.11,0,12.3
2.96,3,0.34,0.11,2,12.31
3.02,3,0.35,0.11,0,12.32
2.96,3,0.33,0.11,2,12.33
3.02,3,0.34,0.11,1,12.34
3.02,3,0.33,0.11,1,12.35
3.02,3,0.34,0.11,1,12.36
3.02,3,0.34,0.11,1,12.37
2.96,3,0.34,0.11,0,12.38
2.96,3,0.34,0.11,0,12.39
3.02,3,0.34,0.11,0,12.4
3.02,3,0.34,0.11,0,12.41
2.96,3,0.34,0.11,0,12.42
3.07,3,0.34,0.11,0,12.43
3.02,3,0.34,0.11,0,12.44
3.02,3,0.33,0.11,2,12.45
3.02,3,0.34,0.11,2,12.46
2.96,3,0.34,0.11,1,12.47
3.02,3,0.34,0.11,1,12.48
3.02,3,0.34,0.11,1,12.49
2.96,3,0.34,0.11,1,12.5
2.96,3,0.34,0.11,2,12.51
3.02,3,0.33,0.11,2,12.52
3.02,3,0.35,0.11,0,12.53
2.96,3,0.34,0.11,0,12.54
3.02,3,0.34,0.11,0,12.55
3.02,3,0.34,0.11,2,12.56
3.02,3,0.34,0.11,0,12.57
2.96,3,0.34,0.11,2,12.58
3.02,3,0.34,0.11,0,12.59
2.96,3,0.35,0.11,2,12.6
3.02,3,0.33,0.11,2,12.61
2.96,3,0.35,0.11,1,12.62
3.02,3,0.34,0.11,1,12.63
3.02,3,0.35,0.11,2,12.64
2.96,3,0.34,0.11,2,12.65
3.02,3,0.35,0.11,1,12.66
2.96,3,0.34,0.11,0,12.67
3.07,3,0.34,0.11,0,12.68
3.02,3,0.34,0.11,1,12.69
2.96,3,0.34,0.11,2,12.7
3.02,3,0.34,0.11,0,12.71
3.02,3,0.35,0.11,0,12.72
2.96,3,0.34,0.11,1,12.73
3.07,3,0.34,0.11,1,12.74
3.02,3,0.34,0.11,0,12.75
2.96,3,0.34,0.11,1,12.76
3.02,3,0.34,0.11,2,12.77
3.02,3,0.34,0.11,1,12.78
2.96,3,0.34,0.11,2,12.79
2.96,3,0.34,0.11,0,12.8
3.02,3,0.34,0.11,0,12.81
3.07,3,0.35,0.11,0,12.82
3.02,3,0.34,0.11,1,12.83
3.02,3,0.34,0.11,1,12.84
3.07,3,0.35,0.11,0,12.85
3.02,3,0.34,0.11,0,12.86
3.02,3,0.34,0.11,1,12.87
3.02,3,0.35,0.11,1,12.88
2.96,3,0.35,0.11,1,12.89
2.96,3,0.35,0.11,1,12.9
3.02,3,0.34,0.11,1,12.91
3.02,3,0.35,0.11,0,12.92
3.02,3,0.35,0.11,1,12.93
3.02,3,0.35,0.11,0,12.94
3.02,3,0.34,0.11,1,12.95
3.02,3,0.34,0.11,0,12.96
3.02,3,0.34,0.11,1,12.97
3.02,3,0.34,0.11,1,12.98
3.07,3,0.34,0.11,1,12.99
3.02,3,0.35,0.11,0,13
3.02,3,0.35,0.11,0,13.01
2.96,3,0.34,0.11,1,13.02
3.02,3,0.34,0.11,1,13.03
3.07,3,0.35,0.11,1,13.04
3.02,3,0.34,0.11,0,13.05
3.07,3,0.35,0.11,1,13.06
3.07,3,0.35,0.11,1,13.07
3.02,3,0.35,0.11,0,13.08
3.07,3,0.36,0.11,1,13.09
3.02,3,0.35,0.11,0,13.1
3.02,3,0.34,0.11,0,13.11
3.02,3,0.35,0.11,0,13.12
3.02,3,0.34,0.11,0,13.13
3.02,3,0.34,0.11,2,13.14
3.07,3,0.34,0.11,2,13.15
3.02,3,0.35,0.11,1,13.16
3.07,3,0.35,0.11,0,13.17
3.07,3,0.34,0.11,1,13.18
3.02,3,0.35,0.11,2,13.19
2.96,3,0.35,0.11,2,13.2
3.02,3,0.36,0.11,0,13.21
3.02,3,0.35,0.11,0,13.22
3.02,3,0.35,0.11,2,13.23
3.02,3,0.35,0.11,2,13.24
3.02,3,0.36,0.11,2,13.25
2.96,3,0.35,0.11,0,13.26
2.96,3,0.35,0.11,1,13.27
2.96,3,0.37,0.11,0,13.28
3.02,3,0.35,0.11,1,13.29
3.07,3,0.36,0.11,0,13.3
2.96,3,0.35,0.11,0,13.31
3.02,3,0.35,0.11,2,13.32
3.07,3,0.36,0.11,0,13.33
3.02,3,0.35,0.11,1,13.34
3.02,3,0.34,0.11,1,13.35
3.02,3,0.35,0.11,0,13.36
3.02,3,0.35,0.11,1,13.37
2.96,3,0.35,0.11,1,13.38
3.02,3,0.35,0.11,0,13.39
2.96,3,0.35,0.11,2,13.4
2.96,3,0.35,0.11,0,13.41
3.02,3,0.36,0.11,1,13.42
3.02,3,0.36,0.11,0,13.43
3.02,3,0.37,0.11,1,13.44
3.02,3,0.34,0.11,2,13.45
3.02,3,0.35,0.11,1,13.46
3.07,3,0.35,0.11,1,13.47
3.02,3,0.36,0.11,1,13.48
2.96,3,0.36,0.11,1,13.49
3.02,3,0.36,0.11,1,13.5
3.07,3,0.35,0.11,1,13.51
3.02,3,0.35,0.11,2,13.52
2.96,3,0.35,0.11,0,13.53
3.02,3,0.36,0.11,0,13.54
3.02,3,0.35,0.11,0,13.55
3.02,3,0.38,0.11,0,13.56
3.02,3,0.35,0.11,1,13.57
3.02,3,0.35,0.11,1,13.58
3.07,3,0.35,0.11,2,13.59
3.02,3,0.35,0.11,0,13.6
3.07,3,0.35,0.11,1,13.61
3.02,3,0.35,0.11,1,13.62
3.02,3,0.35,0.11,2,13.63
3.02,3,0.35,0.11,1,13.64
3.02,3,0.36,0.11,0,13.65
3.07,3,0.35,0.11,1,13.66
3.02,3,0.36,0.11,0,13.67
3.02,3,0.35,0.11,0,13.68
3.02,3,0.36,0.11,0,13.69
2.96,3,0.35,0.11,2,13.7
2.96,3,0.35,0.11,1,13.71
3.02,3,0.35,0.11,1,13.72
3.07,3,0.35,0.11,2,13.73
3.02,3,0.35,0.11,0,13.74
3.02,3,0.35,0.11,2,13.75
3.07,3,0.36,0.11,2,13.76
2.96,3,0.35,0.11,0,13.77
3.02,3,0.36,0.11,0,13.78
3.07,3,0.35,0.11,2,13.79
2.96,3,0.35,0.11,2,13.8
3.02,3,0.35,0.11,0,13.81
3.02,3,0.35,0.11,0,13.82
3.02,3,0.36,0.11,2,13.83
3.02,3,0.36,0.11,2,13.84
2.96,3,0.34,0.11,0,13.85
3.02,3,0.36,0.11,0,13.86
3.07,3,0.35,0.11,1,13.87
3.02,3,0.36,0.11,1,13.88
2.96,3,0.36,0.11,1,13.89
3.02,3,0.36,0.11,1,13.9
3.02,3,0.36,0.11,2,13.91
3.02,3,0.35,0.11,2,13.92
2.96,3,0.34,0.11,0,13.93
3.02,3,0.35,0.11,2,13.94
2.96,3,0.35,0.11,0,13.95
3.02,3,0.35,0.11,2,13.96
2.96,3,0.35,0.11,1,13.97
3.02,3,0.35,0.11,1,13.98
3.02,3,0.35,0.11,0,13.99
2.96,3,0.35,0.11,1,14
2.96,3,0.34,0.11,0,14.01
2.96,3,0.35,0.11,1,14.02
3.02,3,0.34,0.11,2,14.03
3.02,3,0.36,0.11,2,14.04
3.02,3,0.36,0.11,2,14.05
3.07,3,0.35,0.11,2,14.06
3.07,3,0.35,0.11,2,14.07
2.96,3,0.34,0.11,2,14.08
3.02,3,0.35,0.11,1,14.09
2.96,3,0.35,0.11,1,14.1
2.96,3,0.35,0.11,2,14.11
2.96,3,0.34,0.11,2,14.12
3.02,3,0.35,0.11,2,14.13
3.02,3,0.35,0.11,0,14.14
3.07,3,0.35,0.11,2,14.15
2.96,3,0.34,0.11,1,14.16
3.02,3,0.34,0.11,1,14.17
2.96,3,0.34,0.11,0,14.18
3.02,3,0.36,0.11,2,14.19
3.07,3,0.34,0.11,0,14.2
3.02,3,0.35,0.11,1,14.21
3.02,3,0.35,0.11,1,14.22
3.02,3,0.35,0.11,0,14.23
3.02,3,0.35,0.11,1,14.24
2.96,3,0.36,0.11,0,14.25
